kappa,omega,psi,delta_x,delta_y,R,logit_R
19.16130957031901,1125.2181991199293,0.5235987755982988,0.025,0.014433756729740644,1.6688635322902994e-05,-11.00076590101219
19.161976255875196,1125.2965006335658,0.5235987755982988,0.025,0.014433756729740644,1.6683034343480966e-05,-11.001101579327912
19.16264294143138,1125.3748048715238,0.5235987755982988,0.025,0.014433756729740644,1.667743586011677e-05,-11.00143722068837
19.163309626987566,1125.4531118338048,0.5235987755982988,0.025,0.014433756729740644,1.667183987138946e-05,-11.00177282510374
19.163976312543753,1125.5314215204078,0.5235987755982988,0.025,0.014433756729740644,1.6666246375879113e-05,-11.002108392584196
19.164642998099936,1125.6097339313324,0.5235987755982988,0.025,0.014433756729740644,1.666065537216687e-05,-11.002443923139898
19.165309683656123,1125.6880490665797,0.5235987755982988,0.025,0.014433756729740644,1.6655066858834674e-05,-11.002779416781014
19.165976369212306,1125.7663669261485,0.5235987755982988,0.025,0.014433756729740644,1.6649480834465715e-05,-11.003114873517694
19.166643054768493,1125.84468751004,0.5235987755982988,0.025,0.014433756729740644,1.6643897297643963e-05,-11.003450293360096
19.167309740324676,1125.9230108182535,0.5235987755982988,0.025,0.014433756729740644,1.6638316246954502e-05,-11.003785676318365
19.167976425880862,1126.0013368507891,0.5235987755982988,0.025,0.014433756729740644,1.6632737680983334e-05,-11.00412102240265
19.168643111437046,1126.0796656076468,0.5235987755982988,0.025,0.014433756729740644,1.6627161598317507e-05,-11.004456331623087
19.169309796993232,1126.157997088827,0.5235987755982988,0.025,0.014433756729740644,1.6621587997544994e-05,-11.004791603989815
19.16997648254942,1126.2363312943291,0.5235987755982988,0.025,0.014433756729740644,1.6616016877254793e-05,-11.005126839512968
19.170643168105602,1126.3146682241531,0.5235987755982988,0.025,0.014433756729740644,1.6610448236036956e-05,-11.005462038202667
19.17130985366179,1126.3930078782996,0.5235987755982988,0.025,0.014433756729740644,1.6604882072482383e-05,-11.00579720006904
19.171976539217972,1126.471350256768,0.5235987755982988,0.025,0.014433756729740644,1.659931838518308e-05,-11.006132325122202
19.17264322477416,1126.5496953595589,0.5235987755982988,0.025,0.014433756729740644,1.659375717273188e-05,-11.006467413372276
19.173309910330342,1126.6280431866714,0.5235987755982988,0.025,0.014433756729740644,1.6588198433722847e-05,-11.006802464829363
19.17397659588653,1126.7063937381065,0.5235987755982988,0.025,0.014433756729740644,1.6582642166750786e-05,-11.007137479503577
19.174643281442712,1126.7847470138634,0.5235987755982988,0.025,0.014433756729740644,1.6577088370411622e-05,-11.007472457405017
19.1753099669989,1126.863103013943,0.5235987755982988,0.025,0.014433756729740644,1.6571537043302198e-05,-11.00780739854378
